Date,AXJOA,SPXTR
07-Feb-2005,"23,534.50",1786.92
04-Feb-2005,"23,375.20",1788.82
03-Feb-2005,"23,315.90",1769.26
02-Feb-2005,"23,282.50",1773.63
01-Feb-2005,"23,183.30",1767.79
31-Jan-2005,"23,068.60",1755.68
28-Jan-2005,"23,021.20",1740.96
27-Jan-2005,"23,059.50",1745.58
25-Jan-2005,"22,779.90",1736.25
24-Jan-2005,"22,717.40",1729.33
21-Jan-2005,"22,712.60",1735.42
20-Jan-2005,"22,668.40",1746.61
19-Jan-2005,"22,761.30",1760.28
18-Jan-2005,"22,814.20",1777.03
17-Jan-2005,"22,897.80",#N/A
14-Jan-2005,"22,812.10",1759.98
13-Jan-2005,"22,856.40",1749.48
12-Jan-2005,"22,861.30",1764.72
11-Jan-2005,"22,874.10",1757.51
10-Jan-2005,"22,885.80",1768.17
07-Jan-2005,"22,820.20",1762.12
06-Jan-2005,"22,633.50",1764.63
05-Jan-2005,"22,686.90",1758.07
04-Jan-2005,"22,794.20",1764.3
31-Dec-2004,"22,749.50",1799.55
30-Dec-2004,"22,773.60",1801.98
29-Dec-2004,"22,702.00",1801.71
24-Dec-2004,"22,738.30",#N/A
23-Dec-2004,"22,610.60",1796.49
22-Dec-2004,"22,603.60",1795.66
21-Dec-2004,"22,498.90",1788.93
20-Dec-2004,"22,386.00",1772.87
17-Dec-2004,"22,355.60",1772.19
16-Dec-2004,"22,283.40",1785.51
15-Dec-2004,"22,109.80",1789.14
14-Dec-2004,"22,024.80",1785.51
13-Dec-2004,"21,903.10",1778.54
10-Dec-2004,"21,853.60",1762.51
09-Dec-2004,"21,788.60",1764.35
08-Dec-2004,"21,849.50",1754.75
07-Dec-2004,"22,016.40",1745.83
06-Dec-2004,"22,145.60",1765.33
03-Dec-2004,"22,082.50",1766.63
02-Dec-2004,"22,095.60",1765.37
01-Dec-2004,"21,857.30",1766.9
30-Nov-2004,"22,036.20",1740.33
29-Nov-2004,"22,010.40",1747.34
26-Nov-2004,"21,918.20",1753.09
25-Nov-2004,"21,873.90",#N/A
24-Nov-2004,"21,752.50",1751.55
23-Nov-2004,"21,659.50",1744.31
22-Nov-2004,"21,461.00",1744.71
19-Nov-2004,"21,688.00",1734.45
18-Nov-2004,"21,725.90",1753.97
17-Nov-2004,"21,683.90",1751.57
16-Nov-2004,"21,646.70",1741.72
15-Nov-2004,"21,569.40",1753.99
12-Nov-2004,"21,569.40",1754.33
11-Nov-2004,"21,574.00",1738.32
10-Nov-2004,"21,476.10",1722.67
09-Nov-2004,"21,414.50",1724.08
08-Nov-2004,"21,340.90",1724.59
05-Nov-2004,"21,429.70",1726.34
04-Nov-2004,"21,401.50",1719.64
03-Nov-2004,"21,370.50",1692.22
02-Nov-2004,"21,175.90",1673.16
01-Nov-2004,"21,134.50",1673.1
29-Oct-2004,"21,064.80",1672.65
28-Oct-2004,"21,050.20",1668.55
27-Oct-2004,"20,855.60",1665.01
26-Oct-2004,"20,653.60",1643.57
25-Oct-2004,"20,523.30",1619.48
22-Oct-2004,"20,680.90",1620.85
21-Oct-2004,"20,658.50",1636.76
20-Oct-2004,"20,625.20",1632.49
19-Oct-2004,"20,708.20",1631.74
18-Oct-2004,"20,679.00",1647.69
15-Oct-2004,"20,738.20",1639.08
14-Oct-2004,"20,673.20",1631.81
13-Oct-2004,"20,764.00",1647.13
12-Oct-2004,"20,720.80",1659.07
11-Oct-2004,"20,655.80",1662.84
08-Oct-2004,"20,543.60",1659.51
07-Oct-2004,"20,621.80",1672.08
06-Oct-2004,"20,615.50",1688.83
05-Oct-2004,"20,602.90",1677.09
04-Oct-2004,"20,580.90",1678.1
01-Oct-2004,"20,391.10",1672.49
30-Sep-2004,"20,417.80",1647.48
29-Sep-2004,"20,370.60",1647.79
28-Sep-2004,"20,206.10",1640.62
27-Sep-2004,"20,162.00",1630.67
24-Sep-2004,"20,171.10",1640.4
23-Sep-2004,"20,222.90",1637.82
22-Sep-2004,"20,253.50",1645.17
21-Sep-2004,"20,189.90",1668.39
20-Sep-2004,"20,183.00",1657.88
17-Sep-2004,"20,166.40",1667.25
16-Sep-2004,"20,125.70",1659.78
15-Sep-2004,"20,116.10",1655.1
14-Sep-2004,"20,116.10",1666.82
13-Sep-2004,"20,040.80",1663.1
10-Sep-2004,"19,956.40",1659.84
09-Sep-2004,"19,927.20",1651.65
08-Sep-2004,"19,904.40",1648.52
07-Sep-2004,"19,905.50",1655.65
06-Sep-2004,"19,835.10",#N/A
03-Sep-2004,"19,832.60",1644.25
02-Sep-2004,"19,901.40",1651.14
01-Sep-2004,"19,818.10",1632.82
31-Aug-2004,"19,672.90",1629.83
30-Aug-2004,"19,671.80",1622.28
27-Aug-2004,"19,669.70",1634.83
26-Aug-2004,"19,481.10",1630.68
25-Aug-2004,"19,426.20",1630.48
24-Aug-2004,"19,472.00",1617.46
23-Aug-2004,"19,455.00",1616.68
20-Aug-2004,"19,303.50",1620.47
19-Aug-2004,"19,239.40",1609.97
18-Aug-2004,"19,183.10",1615.72
17-Aug-2004,"19,222.40",1595.57
16-Aug-2004,"19,139.50",1591.94
13-Aug-2004,"19,144.40",1570.44
12-Aug-2004,"19,199.60",1567.95
11-Aug-2004,"19,327.40",1586.43
10-Aug-2004,"19,260.00",1590.35
09-Aug-2004,"19,312.70",1569.96
06-Aug-2004,"19,429.30",1568.07
05-Aug-2004,"19,475.10",1592.64
04-Aug-2004,"19,514.10",1619
03-Aug-2004,"19,553.60",1620.28
02-Aug-2004,"19,501.50",1630.48
30-Jul-2004,"19,453.20",1623.26
29-Jul-2004,"19,261.60",1621.35
28-Jul-2004,"19,249.20",1613.5
27-Jul-2004,"19,197.50",1612.33
26-Jul-2004,"19,175.40",1596.48
23-Jul-2004,"19,173.10",1599.62
22-Jul-2004,"19,245.00",1615.27
21-Jul-2004,"19,386.20",1610.88
20-Jul-2004,"19,272.40",1632.52
19-Jul-2004,"19,436.40",1621.08
16-Jul-2004,"19,424.60",1621.81
15-Jul-2004,"19,397.60",1629.58
14-Jul-2004,"19,379.70",1636.62
13-Jul-2004,"19,576.90",1641.96
12-Jul-2004,"19,573.10",1640.73
09-Jul-2004,"19,606.50",1638.42
08-Jul-2004,"19,632.00",1632.88
07-Jul-2004,"19,611.80",1646.36
06-Jul-2004,"19,561.50",1642.84
05-Jul-2004,"19,457.60",#N/A
02-Jul-2004,"19,427.10",1656.33
01-Jul-2004,"19,440.50",1661.53
30-Jun-2004,"19,416.70",1678.83
29-Jun-2004,"19,353.10",1671.84
28-Jun-2004,"19,356.80",1667.61
25-Jun-2004,"19,394.30",1668.93
24-Jun-2004,"19,418.10",1678.07
23-Jun-2004,"19,491.40",1682.75
22-Jun-2004,"19,425.10",1668.55
21-Jun-2004,"19,501.20",1662.46
18-Jun-2004,"19,354.30",1669.39
17-Jun-2004,"19,256.30",1665.02
16-Jun-2004,"19,128.00",1667.23
15-Jun-2004,"19,027.00",1664.92
11-Jun-2004,"19,080.40",#N/A
10-Jun-2004,"19,014.80",1671.01
09-Jun-2004,"19,004.90",1663.38
08-Jun-2004,"19,100.40",1679.21
07-Jun-2004,"19,102.60",1676.48
04-Jun-2004,"18,975.30",1650.07
03-Jun-2004,"18,950.40",1641.43
02-Jun-2004,"19,001.70",1653.66
01-Jun-2004,"18,893.40",1647.57
31-May-2004,"18,909.60",#N/A
28-May-2004,"18,855.00",1646.8
27-May-2004,"18,822.40",1647.65
26-May-2004,"18,717.10",1638.16
25-May-2004,"18,555.00",1635.14
24-May-2004,"18,586.60",1609.22
21-May-2004,"18,547.00",1606.49
20-May-2004,"18,456.50",1600.06
19-May-2004,"18,522.20",1599.29
18-May-2004,"18,418.70",1603.14
17-May-2004,"18,274.50",1592.23
14-May-2004,"18,350.80",1609.12
13-May-2004,"18,388.20",1610.05
12-May-2004,"18,432.10",1611.15
11-May-2004,"18,310.70",1607.94
10-May-2004,"18,292.60",1595.38
07-May-2004,"18,510.10",1612.31
06-May-2004,"18,544.20",1634.75
05-May-2004,"18,588.70",1645.65
04-May-2004,"18,499.30",1642.5
03-May-2004,"18,447.80",1639.46
30-Apr-2004,"18,548.60",1624.51
29-Apr-2004,"18,551.40",1634.16
28-Apr-2004,"18,788.40",1646.2
27-Apr-2004,"18,798.00",1668.98
26-Apr-2004,"18,819.40",1665.19
23-Apr-2004,"18,854.90",1672.62
22-Apr-2004,"18,739.80",1671.63
21-Apr-2004,"18,755.90",1648.31
20-Apr-2004,"18,829.00",1639.49
19-Apr-2004,"18,724.00",1665.39
16-Apr-2004,"18,636.00",1663.62
15-Apr-2004,"18,646.70",1655.15
14-Apr-2004,"18,728.40",1654.17
13-Apr-2004,"18,747.30",1655.99
08-Apr-2004,"18,816.50",1670.36
07-Apr-2004,"18,841.50",1672.14
06-Apr-2004,"18,827.30",1683.23
05-Apr-2004,"18,807.50",1686.24
02-Apr-2004,"18,732.40",1673.4
01-Apr-2004,"18,773.40",1659.16
31-Mar-2004,"18,604.20",1650.42
30-Mar-2004,"18,619.30",1651.43
29-Mar-2004,"18,579.90",1644.75
26-Mar-2004,"18,668.10",1623.36
25-Mar-2004,"18,511.70",1625.01
24-Mar-2004,"18,431.50",1598.85
23-Mar-2004,"18,449.40",1602.67
22-Mar-2004,"18,514.90",1604.8
19-Mar-2004,"18,655.10",1625.84
18-Mar-2004,"18,623.30",1644.21
17-Mar-2004,"18,671.70",1646.29
16-Mar-2004,"18,541.40",1627.03
15-Mar-2004,"18,522.90",1617.91
12-Mar-2004,"18,467.80",1641.42
11-Mar-2004,"18,526.00",1621.21
10-Mar-2004,"18,520.70",1645.79
09-Mar-2004,"18,574.60",1670.07
08-Mar-2004,"18,542.90",1679.74
05-Mar-2004,"18,475.20",1693.76
04-Mar-2004,"18,369.80",1690.83
03-Mar-2004,"18,360.50",1685.17
02-Mar-2004,"18,365.66",1681.88
01-Mar-2004,"18,299.60",1691.9
27-Feb-2004,"18,181.50",1675.7
26-Feb-2004,"18,106.60",1675.63
25-Feb-2004,"18,027.70",1673.34
24-Feb-2004,"18,000.10",1666.42
23-Feb-2004,"18,053.60",1669.2
20-Feb-2004,"18,076.30",1673.71
19-Feb-2004,"18,112.20",1678.01
18-Feb-2004,"18,095.40",1684.89
17-Feb-2004,"17,990.80",1692.22
16-Feb-2004,"17,936.80",#N/A
13-Feb-2004,"17,974.80",1675.86
12-Feb-2004,"17,933.70",1684.92
11-Feb-2004,"17,796.90",1693.03
10-Feb-2004,"17,718.00",1674.55
09-Feb-2004,"17,714.60",1666.16
06-Feb-2004,"17,634.30",1670.14
05-Feb-2004,"17,578.50",1649.35
04-Feb-2004,"17,598.10",1646.29
03-Feb-2004,"17,591.00",1659.92
02-Feb-2004,"17,641.90",1658.79
30-Jan-2004,"17,626.20",1652.73
29-Jan-2004,"17,585.70",1657.09
28-Jan-2004,"17,666.90",1648.44
27-Jan-2004,"17,841.90",1670.91
23-Jan-2004,"17,963.90",1667.26
22-Jan-2004,"17,920.20",1670.73
21-Jan-2004,"17,811.70",1676.07
20-Jan-2004,"17,822.60",1663.03
19-Jan-2004,"17,789.60",#N/A
16-Jan-2004,"17,714.70",1664.57
15-Jan-2004,"17,810.50",1653.21
14-Jan-2004,"17,834.20",1650.96
13-Jan-2004,"17,749.80",1637.33
12-Jan-2004,"17,789.70",1646.03
09-Jan-2004,"17,783.90",1638.14
08-Jan-2004,"17,764.00",1652.83
07-Jan-2004,"17,794.50",1644.6
06-Jan-2004,"17,869.40",1640.31
05-Jan-2004,"17,700.00",1638.1
02-Jan-2004,"17,778.80",1618.05
31-Dec-2003,"17,774.00",1622.94
30-Dec-2003,"17,748.60",1619.59
29-Dec-2003,"17,677.00",1619.16
24-Dec-2003,"17,589.90",1596.05
23-Dec-2003,"17,532.20",1598.93
22-Dec-2003,"17,506.00",1594.43
19-Dec-2003,"17,384.40",1588.19
18-Dec-2003,"17,338.00",1588.9
17-Dec-2003,"17,376.80",1570.15
16-Dec-2003,"17,289.90",1568.02
15-Dec-2003,"17,464.00",1557.66
12-Dec-2003,"17,276.30",1566.5
11-Dec-2003,"17,151.30",1562.23
10-Dec-2003,"17,268.60",1544.31
09-Dec-2003,"17,309.20",1545.68
08-Dec-2003,"17,343.40",1558.96
05-Dec-2003,"17,367.00",1547.52
04-Dec-2003,"17,367.20",1559.47
03-Dec-2003,"17,289.40",1552.09
02-Dec-2003,"17,140.70",1554.42
01-Dec-2003,"17,045.90",1559.5
28-Nov-2003,"17,126.20",1542.07
27-Nov-2003,"17,123.00",#N/A
26-Nov-2003,"17,153.30",1542.39
25-Nov-2003,"17,156.50",1535.49
24-Nov-2003,"17,044.40",1532.69
21-Nov-2003,"17,029.00",1508.21
20-Nov-2003,"17,108.70",1505.76
19-Nov-2003,"17,073.40",1518.51
18-Nov-2003,"17,038.10",1506.32
17-Nov-2003,"17,032.60",1520.07
14-Nov-2003,"17,142.80",1529.84
13-Nov-2003,"17,228.00",1541.3
12-Nov-2003,"17,146.60",1541.49
11-Nov-2003,"17,134.00",1523.47
10-Nov-2003,"17,291.30",1524.26
07-Nov-2003,"17,376.80",1533.02
06-Nov-2003,"17,314.20",1539.75
05-Nov-2003,"17,312.30",1530.54
04-Nov-2003,"17,440.30",1532.34
03-Nov-2003,"17,396.50",1540.71
31-Oct-2003,"17,479.60",1528.62
30-Oct-2003,"17,485.80",1523.12
29-Oct-2003,"17,430.30",1524.41
28-Oct-2003,"17,324.00",1522.21
27-Oct-2003,"17,328.30",1499.43
24-Oct-2003,"17,389.70",1496.19
23-Oct-2003,"17,443.40",1503.26
22-Oct-2003,"17,620.10",1498.28
21-Oct-2003,"17,641.80",1520.93
20-Oct-2003,"17,556.30",1518.97
17-Oct-2003,"17,589.30",1511.18
16-Oct-2003,"17,593.70",1526.8
15-Oct-2003,"17,533.10",1521.95
14-Oct-2003,"17,528.70",1525.6
13-Oct-2003,"17,493.60",1519.6
10-Oct-2003,"17,401.60",1509
09-Oct-2003,"17,354.40",1509.86
08-Oct-2003,"17,308.60",1502.65
07-Oct-2003,"17,178.00",1510.05
06-Oct-2003,"17,170.50",1502.86
03-Oct-2003,"17,095.80",1496.32
02-Oct-2003,"17,075.00",1482.36
01-Oct-2003,"16,859.80",1479.23
30-Sep-2003,"16,915.10",1446.77
29-Sep-2003,"16,886.90",1462.2
26-Sep-2003,"16,920.20",1448.03
25-Sep-2003,"16,927.30",1457.09
24-Sep-2003,"17,118.00",1465.66
23-Sep-2003,"16,960.10",1494.19
22-Sep-2003,"17,025.40",1485.16
19-Sep-2003,"17,133.80",1504.74
18-Sep-2003,"17,150.80",1509.47
17-Sep-2003,"17,127.30",1489.7
16-Sep-2003,"17,006.60",1494.5
15-Sep-2003,"16,981.90",1473.43
12-Sep-2003,"16,990.40",1478.94
11-Sep-2003,"16,996.70",1475.72
10-Sep-2003,"17,112.60",1467.29
09-Sep-2003,"17,207.10",1484.93
08-Sep-2003,"17,176.40",1497.22
05-Sep-2003,"17,082.20",1482.24
04-Sep-2003,"17,145.20",1491.77
03-Sep-2003,"17,050.20",1489.25
02-Sep-2003,"17,080.50",1482.61
01-Sep-2003,"17,009.40",#N/A
29-Aug-2003,"16,954.70",1462.3
28-Aug-2003,"16,937.71",1454.7
27-Aug-2003,"16,843.00",1445.84
26-Aug-2003,"16,775.20",1445.5
25-Aug-2003,"16,818.30",1441.11
22-Aug-2003,"16,826.30",1440.17
21-Aug-2003,"16,775.90",1454.98
20-Aug-2003,"16,758.00",1450.61
19-Aug-2003,"16,746.20",1453.45
18-Aug-2003,"16,720.80",1449.65
15-Aug-2003,"16,626.80",1436.43
14-Aug-2003,"16,631.80",1435.96
13-Aug-2003,"16,672.70",1426.55
12-Aug-2003,"16,587.50",1435.17
11-Aug-2003,"16,601.90",1421.01
08-Aug-2003,"16,620.80",1416.3
07-Aug-2003,"16,563.60",1411.26
06-Aug-2003,"16,536.10",1401.01
05-Aug-2003,"16,557.00",1398.42
04-Aug-2003,"16,508.80",1423.51
01-Aug-2003,"16,569.30",1419.64
31-Jul-2003,"16,474.00",1434.33
30-Jul-2003,"16,310.20",1429.91
29-Jul-2003,"16,397.60",1432.31
28-Jul-2003,"16,455.80",1442.58
25-Jul-2003,"16,345.90",1445.7
24-Jul-2003,"16,304.20",1420.96
23-Jul-2003,"16,276.50",1431.1
22-Jul-2003,"16,176.20",1430.35
21-Jul-2003,"16,295.30",1416.88
18-Jul-2003,"16,266.50",1437.89
17-Jul-2003,"16,289.70",1421.11
16-Jul-2003,"16,328.50",1438.85
15-Jul-2003,"16,257.90",1448.02
14-Jul-2003,"16,215.90",1453
11-Jul-2003,"16,055.80",1444.7
10-Jul-2003,"16,050.90",1430.96
09-Jul-2003,"15,978.50",1450.51
08-Jul-2003,"16,013.90",1458.51
07-Jul-2003,"15,994.40",1453.07
04-Jul-2003,"15,975.00",#N/A
03-Jul-2003,"16,061.50",1425.97
02-Jul-2003,"15,993.40",1437.61
01-Jul-2003,"16,028.70",1421.03
30-Jun-2003,"15,966.71",1409.48
27-Jun-2003,"16,082.60",1411.97
26-Jun-2003,"15,974.20",1425.82
25-Jun-2003,"16,171.60",1410.09
24-Jun-2003,"16,187.30",1421.86
23-Jun-2003,"16,283.60",1419.24
20-Jun-2003,"16,270.30",1439.54
19-Jun-2003,"16,345.20",1438.09
18-Jun-2003,"16,272.50",1460.32
17-Jun-2003,"16,389.00",1462.48
16-Jun-2003,"16,270.80",1461.15
13-Jun-2003,"16,257.40",1429.11
12-Jun-2003,"16,242.80",1443.41
11-Jun-2003,"16,160.40",1441.86
10-Jun-2003,"16,081.30",1423.11
06-Jun-2003,"16,048.10",1427.27
05-Jun-2003,"15,955.30",1430.63
04-Jun-2003,"15,895.50",1424.9
03-Jun-2003,"15,863.90",1403.29
02-Jun-2003,"15,925.00",1396.7
30-May-2003,"15,779.40",1391.72
29-May-2003,"15,802.30",1371.51
28-May-2003,"15,764.20",1376.57
27-May-2003,"15,629.00",1373.86
26-May-2003,"15,705.70",#N/A
23-May-2003,"15,701.50",1347.49
22-May-2003,"15,535.30",1345.53
21-May-2003,"15,415.80",1333.33
20-May-2003,"15,378.40",1327.87
19-May-2003,"15,446.00",1329.38
16-May-2003,"15,454.30",1363.32
15-May-2003,"15,472.60",1366.59
14-May-2003,"15,537.40",1355.76
13-May-2003,"15,592.60",1359.74
12-May-2003,"15,565.00",1363.61
09-May-2003,"15,459.90",1346.68
08-May-2003,"15,460.70",1327.42
07-May-2003,"15,562.70",1340.87
06-May-2003,"15,523.40",1347.54
05-May-2003,"15,571.60",1336.24
02-May-2003,"15,557.50",1341.28
01-May-2003,"15,704.30",1321.39
30-Apr-2003,"15,724.50",1322.07
29-Apr-2003,"15,743.90",1323.26
28-Apr-2003,"15,552.00",1318.85
24-Apr-2003,"15,694.90",1313.75
23-Apr-2003,"15,711.20",1324.68
22-Apr-2003,"15,582.40",1313.63
17-Apr-2003,"15,440.60",1287.99
16-Apr-2003,"15,579.40",1268.28
15-Apr-2003,"15,521.70",1283.96
14-Apr-2003,"15,375.80",1275.82
11-Apr-2003,"15,417.20",1251.4
10-Apr-2003,"15,392.30",1256.04
09-Apr-2003,"15,420.40",1247.99
08-Apr-2003,"15,568.00",1265.57
07-Apr-2003,"15,570.20",1267.49
04-Apr-2003,"15,329.20",1265.9
03-Apr-2003,"15,198.80",1262.43
02-Apr-2003,"15,060.90",1268.82
01-Apr-2003,"15,060.30",1236.3
31-Mar-2003,"15,075.40",1221.46
28-Mar-2003,"15,132.90",1243.51
27-Mar-2003,"15,105.50",1250.71
26-Mar-2003,"15,098.10",1252.59
25-Mar-2003,"14,898.30",1259.44
24-Mar-2003,"14,910.90",1244.31
21-Mar-2003,"14,950.60",1289.74
20-Mar-2003,"14,947.10",1260.77
19-Mar-2003,"14,846.20",1258.37
18-Mar-2003,"14,785.30",1247.39
17-Mar-2003,"14,284.40",1242.09
14-Mar-2003,"14,324.90",1199.55
13-Mar-2003,"14,050.60",1197.56
12-Mar-2003,"14,139.20",1157.61
11-Mar-2003,"14,160.30",1152.15
10-Mar-2003,"14,250.20",1161.85
07-Mar-2003,"14,263.70",1192.62
06-Mar-2003,"14,426.20",1182.82
05-Mar-2003,"14,422.40",1193.87
04-Mar-2003,"14,599.30",1182.17
03-Mar-2003,"14,613.70",1200.6
28-Feb-2003,"14,500.70",1209.71
27-Feb-2003,"14,476.20",1204.11
26-Feb-2003,"14,633.10",1189.98
25-Feb-2003,"14,486.30",1205.32
24-Feb-2003,"14,780.70",1196.71
21-Feb-2003,"14,590.30",1219.1
20-Feb-2003,"14,584.50",1203.18
19-Feb-2003,"14,819.90",1214.66
18-Feb-2003,"14,716.40",1223.11
17-Feb-2003,"14,713.10",#N/A
14-Feb-2003,"14,547.80",1199.61
13-Feb-2003,"14,641.70",1174.43
12-Feb-2003,"14,895.50",1176.15
11-Feb-2003,"14,866.80",1190.83
10-Feb-2003,"14,917.40",1200.51
07-Feb-2003,"14,991.40",1191.46
06-Feb-2003,"14,888.50",1203.58
05-Feb-2003,"15,056.20",1211.04
04-Feb-2003,"15,199.50",1217.4
03-Feb-2003,"15,175.90",1234.79
31-Jan-2003,"15,249.70",1228.14
30-Jan-2003,"15,287.30",1212.23
29-Jan-2003,"15,222.90",1240.31
28-Jan-2003,"15,288.10",1231.74
24-Jan-2003,"15,607.00",1235.84
23-Jan-2003,"15,595.70",1273.04
22-Jan-2003,"15,605.20",1260.16
21-Jan-2003,"15,737.20",1273.31
20-Jan-2003,"15,759.70",#N/A
17-Jan-2003,"15,738.10",1293.63
16-Jan-2003,"15,761.80",1312.01
15-Jan-2003,"15,868.90",1317.18
14-Jan-2003,"15,862.80",1336.25
13-Jan-2003,"15,829.50",1328.5
10-Jan-2003,"15,799.80",1330.29
09-Jan-2003,"15,806.50",1330.31
08-Jan-2003,"15,857.00",1304.95
07-Jan-2003,"15,855.20",1323.17
06-Jan-2003,"15,859.90",1331.82
03-Jan-2003,"15,757.50",1302.55
02-Jan-2003,"15,613.40",1303.17
31-Dec-2002,"15,507.90",1261.18
30-Dec-2002,"15,433.60",1260.42
27-Dec-2002,"15,611.40",1254.66
24-Dec-2002,"15,640.50",1278.58
23-Dec-2002,"15,643.80",1285.6
20-Dec-2002,"15,508.30",1283.26
19-Dec-2002,"15,393.30",1266.79
18-Dec-2002,"15,380.10",1276.36
17-Dec-2002,"15,381.20",1293.26
16-Dec-2002,"15,191.30",1303.85
13-Dec-2002,"15,301.70",1273.83
12-Dec-2002,"15,386.90",1291.16
11-Dec-2002,"15,293.50",1295.91
10-Dec-2002,"15,402.00",1294.91
09-Dec-2002,"15,570.50",1277.05
06-Dec-2002,"15,589.20",1305.99
05-Dec-2002,"15,656.90",1297.8
04-Dec-2002,"15,588.50",1313.53
03-Dec-2002,"15,822.20",1317.65
02-Dec-2002,"15,880.10",1337.34
29-Nov-2002,"15,764.10",1339.89
28-Nov-2002,"15,671.90",#N/A
27-Nov-2002,"15,474.60",1343.47
26-Nov-2002,"15,527.30",1306.79
25-Nov-2002,"15,660.20",1334.52
22-Nov-2002,"15,619.90",1331.17
21-Nov-2002,"15,548.60",1335.75
20-Nov-2002,"15,458.00",1307.61
19-Nov-2002,"15,365.00",1282.61
18-Nov-2002,"15,416.70",1287.79
15-Nov-2002,"15,410.80",1301.28
14-Nov-2002,"15,191.80",1293.21
13-Nov-2002,"15,236.90",1261.97
12-Nov-2002,"15,293.90",1262.14
11-Nov-2002,"15,244.40",1252.42
08-Nov-2002,"15,414.30",1278.94
07-Nov-2002,"15,567.80",1290.15
06-Nov-2002,"15,755.10",1320.04
05-Nov-2002,"15,625.80",1307.8
04-Nov-2002,"15,649.10",1297.69
01-Nov-2002,"15,421.40",1287.13
31-Oct-2002,"15,588.40",1265.41
30-Oct-2002,"15,380.70",1272.25
29-Oct-2002,"15,406.90",1259.79
28-Oct-2002,"15,531.00",1271.2
25-Oct-2002,"15,392.80",1281.81
24-Oct-2002,"15,464.30",1260.17
23-Oct-2002,"15,506.70",1279.63
22-Oct-2002,"15,358.70",1271.08
21-Oct-2002,"15,292.20",1284.73
18-Oct-2002,"15,395.80",1262.84
17-Oct-2002,"15,288.00",1255.42
16-Oct-2002,"15,308.90",1228.01
15-Oct-2002,"15,314.40",1258.24
14-Oct-2002,"15,134.20",1201.37
11-Oct-2002,"14,950.00",1192.63
10-Oct-2002,"14,806.40",1147.8
09-Oct-2002,"14,888.80",1108.91
08-Oct-2002,"15,052.90",1139.9
07-Oct-2002,"15,022.00",1120.52
04-Oct-2002,"15,285.90",1142.36
03-Oct-2002,"15,324.40",1168.57
02-Oct-2002,"15,318.70",1181.32
01-Oct-2002,"15,261.80",1209.59
30-Sep-2002,"15,178.30",1163.04
27-Sep-2002,"15,361.70",1180.28
26-Sep-2002,"15,258.60",1219.6
25-Sep-2002,"15,267.80",1197.56
24-Sep-2002,"15,483.20",1168.22
23-Sep-2002,"15,545.30",1188.76
20-Sep-2002,"15,679.10",1205.42
19-Sep-2002,"15,765.40",1202.46
18-Sep-2002,"15,913.90",1239.7
17-Sep-2002,"16,099.40",1245.39
16-Sep-2002,"15,941.00",1270.45
13-Sep-2002,"15,940.70",1268.57
12-Sep-2002,"15,998.70",1264.42
11-Sep-2002,"16,026.60",1296.25
10-Sep-2002,"15,833.50",1296.23
09-Sep-2002,"15,879.90",1286.79
06-Sep-2002,"15,717.30",1273.88
05-Sep-2002,"15,834.10",1252.77
04-Sep-2002,"15,730.70",1273.03
03-Sep-2002,"15,979.20",1250.68
02-Sep-2002,"15,915.10",#N/A
30-Aug-2002,"15,835.00",1304.86
29-Aug-2002,"15,885.80",1307.28
28-Aug-2002,"15,915.60",1307.28
27-Aug-2002,"16,029.60",1331.2
26-Aug-2002,"16,111.70",1349.88
23-Aug-2002,"16,122.10",1339.79
22-Aug-2002,"16,178.40",1370.85
21-Aug-2002,"16,019.00",1351.82
20-Aug-2002,"16,075.20",1334.7
19-Aug-2002,"15,931.00",1353.63
16-Aug-2002,"15,851.50",1322.36
15-Aug-2002,"15,824.40",1324.32
14-Aug-2002,"15,663.40",1309.04
13-Aug-2002,"15,727.90",1258.36
12-Aug-2002,"15,694.20",1286.09
09-Aug-2002,"15,698.10",1292.94
08-Aug-2002,"15,548.10",1288.12
07-Aug-2002,"15,415.80",1247.28
06-Aug-2002,"15,085.60",1222.59
05-Aug-2002,"15,202.10",1187.07
02-Aug-2002,"15,428.10",1229.19
01-Aug-2002,"15,546.40",1258.22
31-Jul-2002,"15,591.30",1296.34
30-Jul-2002,"15,578.80",1283.62
29-Jul-2002,"15,333.20",1278.1
26-Jul-2002,"15,102.40",1212.41
25-Jul-2002,"15,370.00",1192.28
24-Jul-2002,"15,242.50",1199.01
23-Jul-2002,"15,602.40",1133.99
22-Jul-2002,"15,606.30",1165.48
19-Jul-2002,"15,706.20",1205.16
18-Jul-2002,"15,923.80",1253.21
17-Jul-2002,"15,771.80",1287.98
16-Jul-2002,"15,950.80",1280.78
15-Jul-2002,"16,100.40",1304.76
12-Jul-2002,"16,149.20",1309.68
11-Jul-2002,"16,126.50",1318.18
10-Jul-2002,"16,297.00",1308.3
09-Jul-2002,"16,459.60",1354.23
08-Jul-2002,"16,334.80",1388.44
05-Jul-2002,"16,239.70",1405.2
04-Jul-2002,"16,208.60",#N/A
03-Jul-2002,"16,093.60",1355.4
02-Jul-2002,"16,225.90",1346.96
01-Jul-2002,"16,305.50",1375.88
28-Jun-2002,"16,245.30",1405.94
27-Jun-2002,"16,229.80",1407.11
26-Jun-2002,"16,060.70",1382.78
25-Jun-2002,"16,302.70",1385.77
24-Jun-2002,"16,343.00",1409.3
21-Jun-2002,"16,408.60",1404.21
20-Jun-2002,"16,547.00",1428.55
19-Jun-2002,"16,548.40",1447.98
